cell_id,id,name,rating,review_count,price,categories,address,city,state,zip_code,latitude,longitude,phone,url
0_0,bvHQRX8QxMm8dqOybgVE8A,Wendy's,1.8,21,$,"['Fast Food', 'Burgers']","704 S. Greenville, Staunton, VA 24401",Staunton,VA,24401,38.1371708,-79.0676434,+15408855250,https://www.yelp.com/biz/wendys-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,6n9Iiub34Gh8-a9XPz2Nzg,Burger King,2.6,5,$,"['Burgers', 'Fast Food']","1001 Greenville Ave, Staunton, VA 24401",Staunton,VA,24401,38.1327928251064,-79.0629145503044,+15408855925,https://www.yelp.com/biz/burger-king-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,AmN14GGiIxCCQFz9Gomu5g,Kathy's Restaurant,3.9,252,$$,"['Breakfast & Brunch', 'Seafood', 'New American']","705 Greenville Ave, Staunton, VA 24401",Staunton,VA,24401,38.137475,-79.0673429,+15408854331,https://www.yelp.com/biz/kathys-restaurant-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,1GfJdyRbPEtk7Sk9pC_l0w,Sakura Japan 5,4.2,21,$$,['Japanese'],"839 Greenville Ave, Staunton, VA 24401",Staunton,VA,24401,38.1347885,-79.0643005,+15408863333,https://www.yelp.com/biz/sakura-japan-5-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,2A1GMZVWCi8Ok7sOxjegjw,Subway,1.6,8,$,"['Fast Food', 'Sandwiches']","837 Greenville Ave, Staunton, VA 24401",Staunton,VA,24401,38.1351959210721,-79.0645062754222,+15408864000,https://www.yelp.com/biz/subway-staunton-12?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,PXwXwMujKH2Tu4Q-F5HqNA,El Jimador,3.6,14,,['Mexican'],"850 Statler Blvd, Ste 119, Staunton, VA 24401",Staunton,VA,24401,38.1397341389358,-79.0683869,+15405692924,https://www.yelp.com/biz/el-jimador-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,5QY2rV0U217E0NJPtZrHFg,Latin Soul,4.4,34,,"['Latin American', 'Breakfast & Brunch']","300 Church St, Staunton, VA 24401",Staunton,VA,24401,38.145736,-79.07597,+15404904479,https://www.yelp.com/biz/latin-soul-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,bV98bQ-w9tbd1kFnXJlXaA,Daps Burgers & Ice Cream,4.1,30,$,"['American', 'Burgers', 'Ice Cream & Frozen Yogurt']","3278 Stuarts Draft Hwy, Ste 2, Waynesboro, VA 22980",Waynesboro,VA,22980,38.04324164441886,-79.00994465754671,+15404665967,https://www.yelp.com/biz/daps-burgers-and-ice-cream-waynesboro?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,d4I9G-l6_ejg9-HEJT869A,Bijou Staunton,5.0,2,,"['Salad', 'Wine Bars', 'Soup']","614 W Beverley St, Staunton, VA 24401",Staunton,VA,24401,38.14905396179922,-79.0780453,+15406881622,https://www.yelp.com/biz/bijou-staunton-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,5CQJpoAnWWgduvPemW3fOQ,Papa Johns Pizza,3.0,2,,"['Pizza', 'Chicken Wings', 'Fast Food']","3278 Stuarts Draft Hwy, Store 4983, Waynesboro, VA 22980",Waynesboro,VA,22980,38.043338,-79.009736,+15403242131,https://www.yelp.com/biz/papa-johns-pizza-waynesboro-3?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,N4wL2PUi_e1ewb3Vs-vTkA,Great Wall,2.7,24,$,['Chinese'],"850 Statler Blvd, Ste 116, Staunton, VA 24401",Staunton,VA,24401,38.140097,-79.067396,+15408852043,https://www.yelp.com/biz/great-wall-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,6xetGkEzdO2_NwzjfnXZvA,Ubon Thai Victorian Restaurant Inn,4.0,100,$$,['Thai'],"515 W Frederick St, Staunton, VA 24401",Staunton,VA,24401,38.150589,-79.0785065,+15408864141,https://www.yelp.com/biz/ubon-thai-victorian-restaurant-inn-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,E74BCn1gllZYk99q_zRMCQ,Yummy Hibachi Express,4.7,3,,"['Food Trucks', 'Sushi Bars', 'Japanese']","126 S Lewis St, Staunton Virginia, VA 24401",Staunton Virginia,VA,24401,38.14743998378067,-79.0745649,+15408921502,https://www.yelp.com/biz/yummy-hibachi-express-staunton-virginia?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,1nFnRhMbNWLXcwVmy39nHA,The Depot Grille,3.9,264,$$,"['American', 'Seafood', 'Steakhouses']","42 Middlebrook Ave, Staunton, VA 24401",Staunton,VA,24401,38.147176887216,-79.073351300786,+15408857332,https://www.yelp.com/biz/the-depot-grille-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,F5axAhhb9N62diGNFzhHJg,Byers Street Bistro,4.3,377,$$,"['New American', 'Music Venues']","18 Byers St, Staunton, VA 24401",Staunton,VA,24401,38.1474173069,-79.0738941729069,+15408876100,https://www.yelp.com/biz/byers-street-bistro-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,N214oJGdLqX9PtCrogsCRQ,Wright's Dairy Rite,4.3,172,$,"['Ice Cream & Frozen Yogurt', 'Sandwiches', 'Burgers']","346 Greenville Ave, Staunton, VA 24401",Staunton,VA,24401,38.1451568603516,-79.0699157714844,+15408860435,https://www.yelp.com/biz/wrights-dairy-rite-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,zNWpFBzcxyMUhfHIubBYzA,Sweet Addie’s,4.1,41,,"['Breakfast & Brunch', 'Waffles', 'Farmers Market']","132 W Beverley St, Staunton, VA 24401",Staunton,VA,24401,38.14927424665176,-79.0745941192988,+15407120341,https://www.yelp.com/biz/sweet-addie-s-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,bG15Hx44KJ7FxJn-gtowxQ,Staunton Olive Oil Company,4.9,19,$$,"['Olive Oil', 'Bakeries', 'Gluten-Free']","126 W Beverly St, Staunton, VA 24401",Staunton,VA,24401,38.1492986416853,-79.0744980052114,+15402909665,https://www.yelp.com/biz/staunton-olive-oil-company-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,EY27V9p2kSxxse6zZRdEbA,Blu Point Seafood Co,4.2,168,,['Seafood'],"123 W Beverley St, Staunton, VA 24401",Staunton,VA,24401,38.14944,-79.07457,+15407120291,https://www.yelp.com/biz/blu-point-seafood-co-staunton-7?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,sBomMbIzvdSYLvJpLomOuA,Helios Mediterranean,5.0,1,,"['Salad', 'Mediterranean', 'Steakhouses']","125 S Augusta St, Staunton, VA 24401",Staunton,VA,24401,38.14765312929113,-79.07222837177629,+15404904472,https://www.yelp.com/biz/helios-mediterranean-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,BMK7XxFVeSHvojawLDjufg,Stacks Foods & Catering,3.0,5,,['American'],"125 S Augusta St, Ste 1100, Staunton, VA 24401",Staunton,VA,24401,38.14775,-79.07208,+15405692208,https://www.yelp.com/biz/stacks-foods-and-catering-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,PvNJByDDwp9OJs9lv0gKOw,Shredders BBQ,4.5,2,,"['Barbeque', 'Food Trucks']","Staunton, VA 24401",Staunton,VA,24401,38.14936,-79.0742,+15402556653,https://www.yelp.com/biz/shredders-bbq-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,Q_szQSnt_QyZJpbdwrXJZA,The Mill Street Grill,4.4,649,$$,"['American', 'Seafood', 'Cocktail Bars']","1 Mill St, Staunton, VA 24401",Staunton,VA,24401,38.1480029950747,-79.0711597130259,+15408860656,https://www.yelp.com/biz/the-mill-street-grill-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,IxsKYCntZE1Q5seq_1dPtA,Baja Bean,3.2,184,$,"['Mexican', 'Sandwiches']","9 W Beverley St, Staunton, VA 24401",Staunton,VA,24401,38.1495821,-79.0730805,+15408859988,https://www.yelp.com/biz/baja-bean-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,3S7IKLs0JB3AJBhgjVRDiQ,Taste of India,4.3,131,$$,['Indian'],"106 South New St, Staunton, VA 24401",Staunton,VA,24401,38.148543,-79.071602,+15402138882,https://www.yelp.com/biz/taste-of-india-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,Xhan4deJ2Q3lHdpO5nc9gA,Big Red Barbecue,4.3,7,,['Barbeque'],"108 N Central Ave, Staunton, VA 24401",Staunton,VA,24401,38.1506889637436,-79.0741270914866,+15408495741,https://www.yelp.com/biz/big-red-barbecue-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,3ANyQBQw51UGc9kwHl638w,Pizza Luca,4.5,31,,['Pizza'],"213 N Lewis St, Staunton, VA 24401",Staunton,VA,24401,38.15130570770565,-79.07485472743757,+15407120150,https://www.yelp.com/biz/pizza-luca-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,mx0Ibwb3nivCVQyXsIASsQ,Taste Of The Tropics,4.0,1,,['Caribbean'],"110 Baldwin St, Staunton Patio Market, Staunton, VA 24401",Staunton,VA,24401,38.1513,-79.07486,,https://www.yelp.com/biz/taste-of-the-tropics-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,X83S3of8GW_H8oZvxIM2Vg,Remedy Burger,4.4,118,$$,"['Burgers', 'Bars']","12 E Beverley St, Staunton, VA 24401",Staunton,VA,24401,38.14948,-79.07222,+15407120226,https://www.yelp.com/biz/remedy-burger-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,pL7CHkFavJmt4vsASu1-Bg,Taco Bell,1.8,18,$,"['Fast Food', 'Mexican']","854 Statler Blvd, Staunton, VA 24401",Staunton,VA,24401,38.14224,-79.064008,+15408865496,https://www.yelp.com/biz/taco-bell-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,H4trQVT0w9yji4yeYRGn0A,Second Draft,4.0,8,,"['New American', 'Salad', 'Sandwiches']","301 Greenville Ave, The Blackburn Inn, Staunton, VA 24401",Staunton,VA,24401,38.1458605,-79.0689926,+15407120601,https://www.yelp.com/biz/second-draft-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,PZH23fiTEvJF4Keq3PS08w,The Pampered Palate Cafe,3.9,50,$,"['Cafes', 'Wraps', 'Sandwiches']","26 E Beverley St, Staunton, VA 24401",Staunton,VA,24401,38.1494598388672,-79.0717849731445,+15408869463,https://www.yelp.com/biz/the-pampered-palate-cafe-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,HowgFjda4mV4ql07dtwb0Q,Yelping Dog Wine,4.5,125,$$,"['Wine Bars', 'Sandwiches']","9 E Beverly St, Staunton, VA 24401",Staunton,VA,24401,38.1498149,-79.072104,+15408852275,https://www.yelp.com/biz/yelping-dog-wine-staunton-2?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,y2Jv-n5U50Yl7OaPIYgIpA,Shenandoah Pizza & Tap House,3.9,207,$$,"['Pizza', 'Salad', 'Italian']","19 E Beverley St, Staunton, VA 24401",Staunton,VA,24401,38.14973,-79.07187,+15402130008,https://www.yelp.com/biz/shenandoah-pizza-and-tap-house-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,kvo4vOWv0SywbI4DJ9-IoQ,Chop House Tavern,5.0,1,,"['New American', 'Cocktail Bars', 'Steakhouses']","29 N Augusta St, Staunton, VA 24401",Staunton,VA,24401,38.150215,-79.072419,+15407120340,https://www.yelp.com/biz/chop-house-tavern-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,Zj8T2O4O9CXE5mdz7HD9FQ,Queen City Bistro,4.4,21,,"['Italian', 'Southern']","23 E Beverley St, Staunton, VA 24401",Staunton,VA,24401,38.14974,-79.07178,+15404904497,https://www.yelp.com/biz/queen-city-bistro-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,UAO50kthWWVQmPDgajE-9g,Cranberry's Grocery & Eatery,3.6,122,$,"['Health Markets', 'Juice Bars & Smoothies', 'Gluten-Free']","7 S New St, Staunton, VA 24401",Staunton,VA,24401,38.1493299,-79.0713476,+15408854755,https://www.yelp.com/biz/cranberrys-grocery-and-eatery-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,P9nl9axylgDi5rxF0qvnHA,Chicano Boy Taco,4.5,224,$,"['Tex-Mex', 'Tacos']","240 N Central Ave, Ste 6, Staunton, VA 24401",Staunton,VA,24401,38.15251269206771,-79.07492870066378,+15405692105,https://www.yelp.com/biz/chicano-boy-taco-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,xMpmqeuu1Vmg54AwhIgUWg,The Frederick Street Cafe,4.3,3,$,['Cafes'],"11 E Frederick St, Staunton, VA 24401",Staunton,VA,24401,38.1507044,-79.0723549,+15408863060,https://www.yelp.com/biz/the-frederick-street-cafe-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,SIufv9TbuXIU6N4MYI0XGw,Accordia,4.5,30,,"['Wine Bars', 'Tapas/Small Plates', 'Beer Bar']","114 E Beverley St, Staunton, VA 24401",Staunton,VA,24401,38.14962585345283,-79.0711747436871,+15407120224,https://www.yelp.com/biz/accordia-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,GskV38Aqnh4L3cFyvLzzDQ,China House,3.7,20,$,['Chinese'],"240 N Central Ave, Staunton, VA 24401",Staunton,VA,24401,38.152483,-79.074592,+15408858558,https://www.yelp.com/biz/china-house-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,Gqv0YfuZIkKAed62ahXTBg,Bricks Restaurant and Pub,5.0,3,,"['Pizza', 'Pubs', 'Pool Halls']","111 N Augusta St, Staunton, VA 24401",Staunton,VA,24401,38.150966574545286,-79.07262078257372,+15407120102,https://www.yelp.com/biz/bricks-restaurant-and-pub-staunton-2?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,wrwoWApajjfyHsMc1oFoIg,Zynodoa,4.3,407,$$$,"['New American', 'Southern', 'Wine Bars']","115 E Beverley St, Staunton, VA 24401",Staunton,VA,24401,38.14992,-79.07099,+15408857775,https://www.yelp.com/biz/zynodoa-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,92VcU6iqFSiBkzGm2G10EQ,The By & By Cafe and Beer Garden,4.0,82,$,"['Cafes', 'Coffee & Tea', 'Breakfast & Brunch']","140 E Beverley St, Staunton, VA 24401",Staunton,VA,24401,38.1494913,-79.0710881,+15408870041,https://www.yelp.com/biz/the-by-and-by-cafe-and-beer-garden-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,vEPhKvBFPBvhoDNeYr80_Q,Charlottes Kitchenette,4.5,2,,"['Chicken Wings', 'Food Trucks']","101 State St, Staunton, VA 24401",Staunton,VA,24401,38.14795,-79.068498,+15404169394,https://www.yelp.com/biz/charlottes-kitchenette-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,MZxlqSHUtUghcj1DXWqqMw,The Shack,4.2,164,$$$,['New American'],"105 S Coalter St, Staunton, VA 24401",Staunton,VA,24401,38.14815,-79.06808,+15404901961,https://www.yelp.com/biz/the-shack-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,JZakzFPO4LGkREDbGRJCyg,Hardee's,1.6,14,$,"['Fast Food', 'Burgers']","241 N Central Ave, Staunton, VA 24401",Staunton,VA,24401,38.152856,-79.0736192,+15408855767,https://www.yelp.com/biz/hardees-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,L9s7uheipa3S8pT06WNllg,Domino's Pizza,2.5,11,$,"['Pizza', 'Chicken Wings', 'Sandwiches']","283 N Central Ave, Staunton, VA 24401",Staunton,VA,24401,38.15415,-79.07369,+15408853311,https://www.yelp.com/biz/dominos-pizza-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,gVsk2LWK5Lt1-tTb2xTyrw,Mike and Mario’s Italian Restaurant,4.5,20,,"['Pizza', 'Desserts', 'Burgers']","1010 Churchville Ave, Staunton, VA 24401",Staunton,VA,24401,38.1648598,-79.08747559999999,+15404665227,https://www.yelp.com/biz/mike-and-mario-s-italian-restaurant-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,ScnikA1XS-STWnp4psF6mg,Los Marquez Mexican Restaurant,4.4,24,,['Mexican'],"1008 churchville Ave, Staunton, VA 24401",Staunton,VA,24401,38.1647759,-79.08723289999999,+15408873311,https://www.yelp.com/biz/los-marquez-mexican-restaurant-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,-w9pNqjAwue5gLKXHmPg6Q,Gloria's Pupuseria,4.7,127,$,"['Food Trucks', 'Salvadoran']","331 N Central Ave, Staunton, VA 24401",Staunton,VA,24401,38.1553844,-79.07339859999999,+15404872428,https://www.yelp.com/biz/glorias-pupuseria-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,8sVw25akHH12Zqu2w41Dzw,Subway,1.0,5,$,"['Sandwiches', 'Fast Food']","1028 Richmond Ave, Staunton, VA 24401",Staunton,VA,24401,38.1344584736039,-79.0482698469074,+15408850222,https://www.yelp.com/biz/subway-staunton-11?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,GqMxtWNnjE98sSXJQ_s-9w,Marino's Lunch,3.9,25,$,"['Bars', 'Burgers', 'Music Venues']","901 N Augusta St, Staunton, VA 24401",Staunton,VA,24401,38.157093481947136,-79.0714144705513,+15406883135,https://www.yelp.com/biz/marinos-lunch-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,jnVnLlUKGgcUBEKVLhkAFg,Subway,1.0,3,$,"['Sandwiches', 'Fast Food']","916 N Augusta St, Staunton, VA 24401",Staunton,VA,24401,38.15814171656581,-79.07109781473252,+15408861527,https://www.yelp.com/biz/subway-staunton-9?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,Y8W_C0vA-GXkfUOATm8gcg,Dunkin',2.0,17,$,"['Donuts', 'Coffee & Tea', 'Sandwiches']","1028 Richmond Ave, Staunton, VA 24401",Staunton,VA,24401,38.13607500000001,-79.0458809,+15408855147,https://www.yelp.com/biz/dunkin-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,vV3L8MC1hOUk6CMGI9reOg,Firehouse Subs,2.5,2,,"['Sandwiches', 'Salad', 'Fast Food']","1028 Richmond Ave, Ste 102, Staunton, VA 24401",Staunton,VA,24401,38.13614471868306,-79.04594402760675,+15404904837,https://www.yelp.com/biz/firehouse-subs-staunton-2?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,5v-2_sdpFVgJ7JGq9w-SGw,Cook Out,2.3,6,,"['Fast Food', 'Burgers', 'Barbeque']","109 George M Cochran Pkwy, Staunton, VA 24401",Staunton,VA,24401,38.1316,-79.04189,+18665470011,https://www.yelp.com/biz/cook-out-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,ixf6buq0WzIQwqUwiGdxoQ,KFC,1.9,28,$,"['Fast Food', 'Chicken Wings', 'Chicken Shop']","1022 Richmond Ave, Staunton, VA 24401",Staunton,VA,24401,38.1370662,-79.04667794933601,+15408854090,https://www.yelp.com/biz/kfc-staunton-2?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,4gSlr_RLkA2dE3UX-yE-Hg,Bojangles,4.0,2,,"['Southern', 'Chicken Shop', 'Fast Food']","105 George Cochran Pkwy, Staunton, VA 24401",Staunton,VA,24401,38.131975888960774,-79.04163870473724,+15408850260,https://www.yelp.com/biz/bojangles-famous-chicken-n-biscuits-staunton-2?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,eBZIOIOotDqRgr9QDpJYWw,Burger King,2.2,10,$,"['Burgers', 'Fast Food']","1034 Richmond Ave, Staunton, VA 24401",Staunton,VA,24401,38.1347732,-79.0440720319748,+15408878478,https://www.yelp.com/biz/burger-king-staunton-2?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
